"id","station_id","socket_number","charging_method","connector_type","power"
"21394","8418","SKT/22674","AC","AC_TYPE2","22"
"21395","8418","SKT/35933","DC","DC_CCS","80"
"21396","8418","SKT/35934","DC","DC_CCS","80"
"21397","8419","SKT/13428","DC","DC_CCS","90"
"21398","8419","SKT/36021","DC","DC_CCS","90"
"21399","8420","SKT/3517","AC","AC_TYPE2","22"
"21400","8420","SKT/3518","AC","AC_TYPE2","22"
"21401","8420","SKT/3519","AC","AC_TYPE2","22"
"21402","8420","SKT/3520","AC","AC_TYPE2","22"
"21403","8420","SKT/3522","AC","AC_TYPE2","22"
"21404","8420","SKT/3523","AC","AC_TYPE2","22"
"21405","8420","SKT/36123","DC","DC_CCS","120"
"21406","8420","SKT/36124","DC","DC_CCS","120"
"21407","8421","SKT/36137","DC","DC_CCS","180"
"21408","8421","SKT/36138","DC","DC_CCS","180"
"21409","8421","SKT/36139","AC","AC_TYPE2","22"
"21410","8421","SKT/36140","AC","AC_TYPE2","22"
"21411","8421","SKT/36142","AC","AC_TYPE2","22"
"21412","8422","SKT/22502","AC","AC_TYPE2","22"
"21413","8422","SKT/22503","AC","AC_TYPE2","22"
"21414","8422","SKT/22504","AC","AC_TYPE2","22"
"21415","8422","SKT/22505","AC","AC_TYPE2","22"
"21416","8422","SKT/22506","AC","AC_TYPE2","22"
"21417","8422","SKT/36211","DC","DC_CCS","120"
"21418","8422","SKT/36212","DC","DC_CCS","120"
"21419","8422","SKT/36213","DC","DC_CCS","80"
"21420","8422","SKT/36214","DC","DC_CCS","80"
"21421","8423","SKT/38928","DC","DC_CCS","80"
"21422","8423","SKT/38929","DC","DC_CCS","80"
"21423","8423","SKT/38930","AC","AC_TYPE2","22"
"21424","8423","SKT/38931","AC","AC_TYPE2","22"
"21425","8423","SKT/38932","AC","AC_TYPE2","22"
"21426","8424","SKT/39143","DC","DC_CCS","240"
"21427","8424","SKT/39144","DC","DC_CCS","240"
"21428","8424","SKT/39145","DC","DC_CCS","80"
"21429","8424","SKT/39146","DC","DC_CCS","80"
"21430","8424","SKT/39147","AC","AC_TYPE2","22"
"21431","8424","SKT/39148","AC","AC_TYPE2","22"
"21432","8425","SKT/39324","DC","DC_CCS","240"
"21433","8425","SKT/39325","DC","DC_CCS","240"
"21434","8425","SKT/39326","DC","DC_CCS","80"
"21435","8425","SKT/39327","DC","DC_CCS","80"
"21436","8425","SKT/39328","DC","DC_CCS","22"
"21437","8425","SKT/39329","DC","DC_CCS","22"
"21438","8426","SKT/39331","DC","DC_CCS","80"
"21439","8426","SKT/39333","DC","DC_CCS","80"
"21440","8426","SKT/39335","AC","AC_TYPE2","22"
"21441","8426","SKT/39336","AC","AC_TYPE2","22"
"21442","8427","SKT/39339","DC","DC_CCS","120"
"21443","8427","SKT/39340","DC","DC_CCS","120"
"21444","8428","SKT/39376","DC","DC_CCS","80"
"21445","8428","SKT/39377","DC","DC_CCS","80"
"21446","8428","SKT/39378","AC","AC_TYPE2","22"
"21447","8428","SKT/39379","AC","AC_TYPE2","22"
"21448","8429","SKT/39452","DC","DC_CCS","180"
"21449","8429","SKT/39453","DC","DC_CCS","180"
"21450","8430","SKT/8509","AC","AC_TYPE2","22"
"21451","8430","SKT/8510","AC","AC_TYPE2","22"
"21452","8430","SKT/8511","DC","DC_CCS","120"
"21453","8430","SKT/11884","DC","DC_CCS","120"
"21454","8431","SKT/8512","AC","AC_TYPE2","22"
"21455","8431","SKT/8513","AC","AC_TYPE2","22"
"21456","8431","SKT/8514","DC","DC_CCS","120"
"21457","8431","SKT/11885","DC","DC_CCS","120"
"21458","8432","SKT/8515","AC","AC_TYPE2","22"
"21459","8433","SKT/9614","AC","AC_TYPE2","22"
"21460","8433","SKT/9615","AC","AC_TYPE2","22"
"21461","8433","SKT/9616","AC","AC_TYPE2","22"
"21462","8433","SKT/9617","AC","AC_TYPE2","22"
"21463","8433","SKT/9618","AC","AC_TYPE2","22"
"21464","8433","SKT/9625","DC","DC_CCS","120"
"21465","8433","SKT/11887","DC","DC_CCS","120"
"21466","8434","SKT/18298","DC","DC_CCS","180"
"21467","8434","SKT/18299","DC","DC_CCS","180"
"21468","8435","SKT/39598","DC","DC_CCS","180"
"21469","8435","SKT/39599","DC","DC_CCS","180"
"21470","8435","SKT/39600","AC","AC_TYPE2","22"
"21471","8435","SKT/39601","AC","AC_TYPE2","22"
"21472","8436","SKT/12476","DC","DC_CCS","180"
"21473","8436","SKT/12477","DC","DC_CCS","180"
"21474","8437","SKT/12243","DC","DC_CCS","180"
"21475","8437","SKT/12244","DC","DC_CCS","180"
"21476","8438","SKT/40092","AC","AC_TYPE2","22"
"21477","8439","SKT/40253","DC","DC_CCS","180"
"21478","8439","SKT/40254","DC","DC_CCS","180"
"21479","8439","SKT/40255","AC","AC_TYPE2","22"
"21480","8439","SKT/40256","AC","AC_TYPE2","22"
"21481","8440","SKT/40281","DC","DC_CCS","80"
"21482","8440","SKT/40282","DC","DC_CCS","80"
"21483","8441","SKT/40500","DC","DC_CCS","80"
"21484","8441","SKT/40501","DC","DC_CCS","80"
"21485","8441","SKT/40502","AC","AC_TYPE2","22"
"21486","8442","SKT/3311","AC","AC_TYPE2","22"
"21487","8442","SKT/3312","AC","AC_TYPE2","22"
"21488","8442","SKT/40532","DC","DC_CCS","120"
"21489","8442","SKT/40533","DC","DC_CCS","120"
"21490","8443","SKT/40543","DC","DC_CCS","80"
"21491","8443","SKT/40544","DC","DC_CCS","80"
"21492","8443","SKT/40545","AC","AC_TYPE2","22"
"21493","8444","SKT/40767","DC","DC_CCS","80"
"21494","8444","SKT/40768","DC","DC_CCS","80"
"21495","8444","SKT/40769","DC","DC_CCS","80"
"21496","8444","SKT/40770","DC","DC_CCS","80"
"21497","8444","SKT/40771","AC","AC_TYPE2","22"
"21498","8444","SKT/40772","AC","AC_TYPE2","22"
"21499","8445","SKT/40809","DC","DC_CCS","180"
"21500","8445","SKT/40810","DC","DC_CCS","180"
"21501","8445","SKT/40811","DC","DC_CCS","80"
"21502","8445","SKT/40812","DC","DC_CCS","80"
"21503","8445","SKT/40813","AC","AC_TYPE2","22"
"21504","8445","SKT/40814","AC","AC_TYPE2","22"
"21505","8445","SKT/40815","AC","AC_TYPE2","22"
"21506","8445","SKT/40816","AC","AC_TYPE2","22"
"21507","8446","SKT/8979","AC","AC_TYPE2","22"
"21508","8447","SKT/10932","AC","AC_TYPE2","22"
"21509","8447","SKT/10933","AC","AC_TYPE2","22"
"21510","8448","SKT/40880","DC","DC_CCS","180"
"21511","8448","SKT/40881","DC","DC_CCS","180"
"21512","8448","SKT/40882","AC","AC_TYPE2","22"
"21513","8449","SKT/40948","DC","DC_CCS","80"
"21514","8449","SKT/40949","DC","DC_CCS","80"
"21515","8449","SKT/40950","AC","AC_TYPE2","22"
"21516","8449","SKT/40951","AC","AC_TYPE2","22"
"21517","8450","SKT/37975","DC","DC_CCS","180"
"21518","8450","SKT/37976","DC","DC_CCS","180"
"21519","8450","SKT/37977","DC","DC_CCS","80"
"21520","8450","SKT/37978","DC","DC_CCS","80"
"21521","8450","SKT/37979","AC","AC_TYPE2","22"
"21522","8450","SKT/37980","AC","AC_TYPE2","22"
"21523","8450","SKT/41007","AC","AC_TYPE2","22"
"21524","8451","SKT/41095","DC","DC_CCS","80"
"21525","8451","SKT/41096","DC","DC_CCS","80"
"21526","8451","SKT/41097","AC","AC_TYPE2","22"
"21527","8452","SKT/6762","AC","AC_TYPE2","22"
"21528","8452","SKT/6767","AC","AC_TYPE2","22"
"21529","8452","SKT/16765","AC","AC_TYPE2","22"
"21530","8453","SKT/9649","DC","DC_CCS","120"
"21531","8454","SKT/41218","DC","DC_CCS","240"
"21532","8454","SKT/41219","DC","DC_CCS","240"
"21533","8454","SKT/41220","AC","AC_TYPE2","22"
"21534","8455","SKT/3317","AC","AC_TYPE2","22"
"21535","8456","SKT/3455","AC","AC_TYPE2","22"
"21536","8457","SKT/3939","AC","AC_TYPE2","22"
"21537","8458","SKT/3940","AC","AC_TYPE2","22"
"21538","8459","SKT/3322","AC","AC_TYPE2","22"
"21539","8460","SKT/3321","AC","AC_TYPE2","22"
"21540","8461","SKT/3640","AC","AC_TYPE2","22"
"21541","8461","SKT/3643","DC","DC_CCS","180"
"21542","8461","SKT/3644","DC","DC_CCS","180"
"21543","8461","SKT/9619","AC","AC_TYPE2","22"
"21544","8461","SKT/11325","AC","AC_TYPE2","22"
"21545","8462","SKT/3318","AC","AC_TYPE2","22"
"21546","8463","SKT/5904","AC","AC_TYPE2","22"
"21547","8464","SKT/3324","AC","AC_TYPE2","22"
"21548","8465","SKT/30493","AC","AC_TYPE2","22"
"21549","8466","SKT/3320","AC","AC_TYPE2","22"
"21550","8467","SKT/3454","AC","AC_TYPE2","22"
"21551","8468","SKT/2742","AC","AC_TYPE2","22"
"21552","8468","SKT/3662","AC","AC_TYPE2","22"
"21553","8469","SKT/12134","AC","AC_TYPE2","22"
"21554","8471","SKT/8479","AC","AC_TYPE2","22"
"21555","8472","SKT/10300","AC","AC_TYPE2","22"
"21556","8473","SKT/12392","AC","AC_TYPE2","22"
"21557","8473","SKT/12393","AC","AC_TYPE2","22"
"21558","8474","SKT/12219","AC","AC_TYPE2","22"
"21559","8474","SKT/12220","AC","AC_TYPE2","22"
"21560","8475","SKT/12571","AC","AC_TYPE2","22"
"21561","8475","SKT/12572","AC","AC_TYPE2","22"
"21562","8476","SKT/5131","AC","AC_TYPE2","22"
"21563","8476","SKT/5132","AC","AC_TYPE2","22"
"21564","8477","SKT/8439","DC","DC_CCS","60"
"21565","8477","SKT/8440","DC","DC_CCS","60"
"21566","8478","SKT/8442","DC","DC_CCS","60"
"21567","8478","SKT/8443","DC","DC_CCS","60"
"21568","8479","SKT/36215","DC","DC_CCS","180"
"21569","8479","SKT/36216","DC","DC_CCS","180"
"21570","8479","SKT/36217","AC","AC_TYPE2","22"
"21571","8479","SKT/36218","AC","AC_TYPE2","22"
"21572","8479","SKT/36219","AC","AC_TYPE2","22"
"21573","8480","SKT/36220","DC","DC_CCS","80"
"21574","8480","SKT/36221","DC","DC_CCS","80"
"21575","8480","SKT/36222","AC","AC_TYPE2","22"
"21576","8480","SKT/36223","AC","AC_TYPE2","22"
"21577","8480","SKT/36224","AC","AC_TYPE2","22"
"21578","8481","SKT/1567","AC","AC_TYPE2","22"
"21579","8481","SKT/36429","DC","DC_CCS","60"
"21580","8481","SKT/36430","DC","DC_CCS","60"
"21581","8482","SKT/36452","DC","DC_CCS","60"
"21582","8482","SKT/36453","DC","DC_CCS","60"
"21583","8482","SKT/36454","DC","DC_CCS","60"
"21584","8482","SKT/36455","DC","DC_CCS","60"
"21585","8483","SKT/36736","DC","DC_CCS","80"
"21586","8483","SKT/36737","DC","DC_CCS","80"
"21587","8483","SKT/36738","AC","AC_TYPE2","22"
"21588","8483","SKT/36739","AC","AC_TYPE2","22"
"21589","8483","SKT/36740","AC","AC_TYPE2","22"
"21590","8484","SKT/36980","DC","DC_CCS","80"
"21591","8484","SKT/36981","DC","DC_CCS","80"
"21592","8484","SKT/36982","AC","AC_TYPE2","22"
"21593","8484","SKT/36983","AC","AC_TYPE2","22"
"21594","8484","SKT/36984","AC","AC_TYPE2","22"
"21595","8485","SKT/37272","DC","DC_CCS","120"
"21596","8485","SKT/37273","DC","DC_CCS","120"
"21597","8486","SKT/37442","DC","DC_CCS","120"
"21598","8486","SKT/37443","DC","DC_CCS","120"
"21599","8486","SKT/37444","AC","AC_TYPE2","22"
"21600","8486","SKT/37445","AC","AC_TYPE2","22"
"21601","8486","SKT/37446","AC","AC_TYPE2","22"
"21602","8486","SKT/37447","AC","AC_TYPE2","22"
"21603","8487","SKT/37758","DC","DC_CCS","240"
"21604","8487","SKT/37759","DC","DC_CCS","240"
"21605","8487","SKT/37760","DC","DC_CCS","80"
"21606","8487","SKT/37761","DC","DC_CCS","80"
"21607","8487","SKT/37762","AC","AC_TYPE2","22"
"21608","8487","SKT/37763","AC","AC_TYPE2","22"
"21609","8487","SKT/37764","AC","AC_TYPE2","22"
"21610","8488","SKT/37777","DC","DC_CCS","120"
"21611","8488","SKT/37778","DC","DC_CCS","120"
"21612","8488","SKT/37779","AC","AC_TYPE2","22"
"21613","8488","SKT/37780","AC","AC_TYPE2","22"
"21614","8489","SKT/37913","DC","DC_CCS","120"
"21615","8489","SKT/37914","DC","DC_CCS","120"
"21616","8489","SKT/37915","AC","AC_TYPE2","22"
"21617","8490","SKT/37981","DC","DC_CCS","180"
"21618","8490","SKT/37982","DC","DC_CCS","180"
"21619","8490","SKT/37983","AC","AC_TYPE2","22"
"21620","8490","SKT/37984","AC","AC_TYPE2","22"
"21621","8490","SKT/37985","AC","AC_TYPE2","22"
"21622","8491","SKT/38071","DC","DC_CCS","180"
"21623","8491","SKT/38073","DC","DC_CCS","180"
"21624","8491","SKT/38074","AC","AC_TYPE2","22"
"21625","8491","SKT/38076","AC","AC_TYPE2","22"
"21626","8492","SKT/38184","DC","DC_CCS","180"
"21627","8492","SKT/38185","DC","DC_CCS","180"
"21628","8492","SKT/38186","AC","AC_TYPE2","22"
"21629","8492","SKT/38187","AC","AC_TYPE2","22"
"21630","8492","SKT/38188","AC","AC_TYPE2","22"
"21631","8493","SKT/38209","DC","DC_CCS","80"
"21632","8493","SKT/38210","DC","DC_CCS","80"
"21633","8493","SKT/38211","AC","AC_TYPE2","22"
"21634","8493","SKT/38212","AC","AC_TYPE2","22"
"21635","8494","SKT/22766","AC","AC_TYPE2","22"
"21636","8494","SKT/22768","AC","AC_TYPE2","22"
"21637","8495","SKT/22771","AC","AC_TYPE2","22"
"21638","8495","SKT/22773","AC","AC_TYPE2","22"
"21639","8496","SKT/38263","DC","DC_CCS","80"
"21640","8496","SKT/38264","DC","DC_CCS","80"
"21641","8496","SKT/38265","AC","AC_TYPE2","22"
"21642","8496","SKT/38266","AC","AC_TYPE2","22"
"21643","8497","SKT/38277","DC","DC_CCS","80"
"21644","8497","SKT/38278","DC","DC_CCS","80"
"21645","8497","SKT/38279","AC","AC_TYPE2","22"
"21646","8497","SKT/38280","AC","AC_TYPE2","22"
"21647","8498","SKT/38281","DC","DC_CCS","180"
"21648","8498","SKT/38282","DC","DC_CCS","180"
"21649","8498","SKT/38283","AC","AC_TYPE2","22"
"21650","8498","SKT/38284","AC","AC_TYPE2","22"
"21651","8499","SKT/38501","DC","DC_CCS","40"
"21652","8499","SKT/38502","DC","DC_CCS","40"
"21653","8500","SKT/38506","DC","DC_CCS","40"
"21654","8500","SKT/38507","DC","DC_CCS","40"
"21655","8501","SKT/9652","AC","AC_TYPE2","22"
"21656","8501","SKT/9653","AC","AC_TYPE2","22"
"21657","8502","SKT/9654","AC","AC_TYPE2","22"
"21658","8502","SKT/9655","AC","AC_TYPE2","22"
"21659","8503","SKT/9656","AC","AC_TYPE2","22"
"21660","8504","SKT/9657","AC","AC_TYPE2","22"
"21661","8504","SKT/9658","AC","AC_TYPE2","22"
"21662","8505","SKT/16766","AC","AC_TYPE2","22"
"21663","8506","SKT/3205","DC","DC_CCS","120"
"21664","8506","SKT/3206","DC","DC_CCS","120"
"21665","8506","SKT/3207","AC","AC_TYPE2","22"
"21666","8506","SKT/3208","AC","AC_TYPE2","22"
"21667","8506","SKT/3209","AC","AC_TYPE2","22"
"21668","8506","SKT/3210","AC","AC_TYPE2","22"
"21669","8506","SKT/3211","AC","AC_TYPE2","22"
"21670","8506","SKT/3212","AC","AC_TYPE2","22"
"21671","8506","SKT/3213","AC","AC_TYPE2","22"
"21672","8506","SKT/3214","AC","AC_TYPE2","22"
"21673","8506","SKT/3215","AC","AC_TYPE2","22"
"21674","8506","SKT/3216","AC","AC_TYPE2","22"
"21675","8506","SKT/3217","AC","AC_TYPE2","22"
"21676","8506","SKT/3218","AC","AC_TYPE2","22"
"21677","8507","SKT/3219","DC","DC_CCS","120"
"21678","8507","SKT/3220","DC","DC_CCS","120"
"21679","8507","SKT/3221","AC","AC_TYPE2","22"
"21680","8507","SKT/3222","AC","AC_TYPE2","22"
"21681","8507","SKT/3223","AC","AC_TYPE2","22"
"21682","8507","SKT/3224","AC","AC_TYPE2","22"
"21683","8507","SKT/3225","AC","AC_TYPE2","22"
"21684","8507","SKT/3226","AC","AC_TYPE2","22"
"21685","8507","SKT/3227","AC","AC_TYPE2","22"
"21686","8507","SKT/3228","AC","AC_TYPE2","22"
"21687","8508","SKT/3338","AC","AC_TYPE2","22"
"21688","8508","SKT/3339","AC","AC_TYPE2","22"
"21689","8509","SKT/3590","DC","DC_CCS","120"
"21690","8509","SKT/5708","DC","DC_CCS","120"
"21691","8510","SKT/9597","AC","AC_TYPE2","22"
"21692","8510","SKT/9598","DC","DC_CCS","120"
"21693","8510","SKT/9600","DC","DC_CCS","120"
"21694","8511","SKT/10765","AC","AC_TYPE2","11"
"21695","8511","SKT/10766","AC","AC_TYPE2","11"
"21696","8512","SKT/28326","AC","AC_TYPE2","22"
"21697","8512","SKT/28327","AC","AC_TYPE2","22"
"21698","8512","SKT/28328","AC","AC_TYPE2","22"
"21699","8512","SKT/28329","AC","AC_TYPE2","22"
"21700","8513","SKT/27204","DC","DC_CCS","120"
"21701","8514","SKT/28584","AC","AC_TYPE2","11"
"21702","8514","SKT/28585","AC","AC_TYPE2","22"
"21703","8515","SKT/26524","DC","DC_CCS","60"
"21704","8515","SKT/26525","DC","DC_CCS","60"
"21705","8515","SKT/28857","DC","DC_CCS","60"
"21706","8515","SKT/28858","DC","DC_CCS","60"
"21707","8516","SKT/9060","AC","AC_TYPE2","22"
"21708","8517","SKT/27207","DC","DC_CCS","180"
"21709","8517","SKT/27208","DC","DC_CCS","180"
"21710","8517","SKT/27209","AC","AC_TYPE2","22"
"21711","8517","SKT/27210","AC","AC_TYPE2","22"
"21712","8517","SKT/27211","AC","AC_TYPE2","22"
"21713","8517","SKT/27212","AC","AC_TYPE2","22"
"21714","8517","SKT/27213","AC","AC_TYPE2","22"
"21715","8518","SKT/26893","DC","DC_CCS","180"
"21716","8518","SKT/26913","AC","AC_TYPE2","22"
"21717","8518","SKT/26914","AC","AC_TYPE2","22"
"21718","8518","SKT/26915","AC","AC_TYPE2","22"
"21719","8518","SKT/26916","AC","AC_TYPE2","22"
"21720","8518","SKT/26917","AC","AC_TYPE2","22"
"21721","8518","SKT/26918","AC","AC_TYPE2","22"
"21722","8518","SKT/26919","AC","AC_TYPE2","22"
"21723","8518","SKT/26920","AC","AC_TYPE2","22"
"21724","8518","SKT/26921","AC","AC_TYPE2","22"
"21725","8518","SKT/26922","AC","AC_TYPE2","22"
"21726","8518","SKT/26923","AC","AC_TYPE2","22"
"21727","8518","SKT/26924","AC","AC_TYPE2","22"
"21728","8518","SKT/26925","AC","AC_TYPE2","22"
"21729","8518","SKT/26926","AC","AC_TYPE2","22"
"21730","8518","SKT/26927","AC","AC_TYPE2","22"
"21731","8518","SKT/26928","AC","AC_TYPE2","22"
"21732","8518","SKT/26929","AC","AC_TYPE2","22"
"21733","8518","SKT/26930","AC","AC_TYPE2","22"
"21734","8518","SKT/26931","AC","AC_TYPE2","22"
"21735","8518","SKT/26933","AC","AC_TYPE2","22"
"21736","8518","SKT/26936","AC","AC_TYPE2","22"
"21737","8518","SKT/26937","AC","AC_TYPE2","22"
"21738","8518","SKT/26938","AC","AC_TYPE2","22"
"21739","8518","SKT/26939","AC","AC_TYPE2","22"
"21740","8518","SKT/26940","AC","AC_TYPE2","22"
"21741","8518","SKT/26941","AC","AC_TYPE2","22"
"21742","8518","SKT/26942","AC","AC_TYPE2","22"
"21743","8518","SKT/26943","AC","AC_TYPE2","22"
"21744","8518","SKT/26944","AC","AC_TYPE2","22"
"21745","8518","SKT/26946","AC","AC_TYPE2","22"
"21746","8518","SKT/27114","DC","DC_CCS","180"
"21747","8519","SKT/26885","AC","AC_TYPE2","22"
"21748","8519","SKT/26959","AC","AC_TYPE2","22"
"21749","8519","SKT/26960","AC","AC_TYPE2","22"
"21750","8519","SKT/26961","AC","AC_TYPE2","22"
"21751","8519","SKT/26962","AC","AC_TYPE2","22"
"21752","8519","SKT/26963","AC","AC_TYPE2","22"
"21753","8519","SKT/26964","AC","AC_TYPE2","22"
"21754","8519","SKT/26965","AC","AC_TYPE2","22"
"21755","8519","SKT/26966","AC","AC_TYPE2","22"
"21756","8519","SKT/26967","AC","AC_TYPE2","22"
"21757","8520","SKT/27149","DC","DC_CCS","60"
"21758","8521","SKT/27146","DC","DC_CCS","30"
"21759","8522","SKT/29364","AC","AC_TYPE2","22"
"21760","8522","SKT/29365","AC","AC_TYPE2","22"
"21761","8523","SKT/10142","AC","AC_TYPE2","22"
"21762","8523","SKT/10143","AC","AC_TYPE2","22"
"21763","8524","SKT/25435","DC","DC_CCS","120"
"21764","8525","SKT/29524","DC","DC_CCS","30"
"21765","8526","SKT/26415","DC","DC_CCS","180"
"21766","8526","SKT/26416","DC","DC_CCS","180"
"21767","8526","SKT/32391","DC","DC_CCS","180"
"21768","8526","SKT/32392","DC","DC_CCS","180"
"21769","8527","SKT/32319","DC","DC_CCS","240"
"21770","8527","SKT/32320","DC","DC_CCS","80"
"21771","8527","SKT/32321","AC","AC_TYPE2","22"
"21772","8527","SKT/32322","AC","AC_TYPE2","22"
"21773","8527","SKT/32323","AC","AC_TYPE2","22"
"21774","8527","SKT/32331","DC","DC_CCS","240"
"21775","8527","SKT/32332","DC","DC_CCS","80"
"21776","8528","SKT/4517","DC","DC_CCS","180"
"21777","8528","SKT/4518","DC","DC_CCS","180"
"21778","8529","SKT/5305","DC","DC_CCS","120"
"21779","8529","SKT/5306","DC","DC_CCS","120"
"21780","8530","SKT/5307","DC","DC_CCS","120"
"21781","8530","SKT/5308","DC","DC_CCS","120"
"21782","8531","SKT/19758","AC","AC_TYPE2","11"
"21783","8531","SKT/19759","AC","AC_TYPE2","11"
"21784","8531","SKT/19760","AC","AC_TYPE2","11"
"21785","8531","SKT/19761","AC","AC_TYPE2","11"
"21786","8532","SKT/39702","DC","DC_CCS","180"
"21787","8532","SKT/39703","DC","DC_CCS","180"
"21788","8533","SKT/14155","DC","DC_CCS","180"
"21789","8533","SKT/14156","DC","DC_CCS","180"
"21790","8534","SKT/2799","AC","AC_TYPE2","22"
"21791","8535","SKT/5187","AC","AC_TYPE2","22"
"21792","8535","SKT/5188","AC","AC_TYPE2","22"
"21793","8536","SKT/5189","AC","AC_TYPE2","22"
"21794","8536","SKT/5190","AC","AC_TYPE2","22"
"21795","8537","SKT/5191","AC","AC_TYPE2","22"
"21796","8538","SKT/5192","AC","AC_TYPE2","22"
"21797","8538","SKT/5193","AC","AC_TYPE2","22"
"21798","8539","SKT/5194","AC","AC_TYPE2","22"
"21799","8539","SKT/5195","AC","AC_TYPE2","22"
"21800","8540","SKT/38233","DC","DC_CCS","160"
"21801","8540","SKT/38234","DC","DC_CCS","160"
"21802","8541","SKT/16544","AC","AC_TYPE2","22"
"21803","8541","SKT/16545","AC","AC_TYPE2","22"
"21804","8542","SKT/16546","AC","AC_TYPE2","22"
"21805","8542","SKT/16547","AC","AC_TYPE2","22"
"21806","8543","SKT/17487","DC","DC_CCS","50"
"21807","8544","SKT/17620","AC","AC_TYPE2","22"
"21808","8545","SKT/17712","AC","AC_TYPE2","22"
"21809","8546","SKT/17812","DC","DC_CCS","120"
"21810","8546","SKT/17813","DC","DC_CCS","120"
"21811","8546","SKT/17814","DC","DC_CCS","120"
"21812","8546","SKT/17815","DC","DC_CCS","120"
"21813","8547","SKT/12149","AC","AC_TYPE2","22"
"21814","8548","SKT/12178","AC","AC_TYPE2","22"
"21815","8549","SKT/21901","AC","AC_TYPE2","22"
"21816","8549","SKT/21902","AC","AC_TYPE2","22"
"21817","8550","SKT/21899","AC","AC_TYPE2","22"
"21818","8550","SKT/21900","AC","AC_TYPE2","22"
"21819","8551","SKT/33068","DC","DC_CCS","120"
"21820","8551","SKT/33069","DC","DC_CCS","120"
"21821","8551","SKT/33099","DC","DC_CCS","120"
"21822","8551","SKT/33100","DC","DC_CCS","120"
"21823","8551","SKT/33101","AC","AC_TYPE2","22"
"21824","8551","SKT/33102","AC","AC_TYPE2","22"
"21825","8551","SKT/33339","AC","AC_TYPE2","22"
"21826","8551","SKT/33340","AC","AC_TYPE2","22"
"21827","8551","SKT/33341","AC","AC_TYPE2","22"
"21828","8552","SKT/38573","DC","DC_CCS","180"
"21829","8552","SKT/38574","DC","DC_CCS","180"
"21830","8553","SKT/38848","AC","AC_TYPE2","22"
"21831","8553","SKT/38849","AC","AC_TYPE2","22"
"21832","8554","SKT/38996","DC","DC_CCS","400"
"21833","8554","SKT/38997","DC","DC_CCS","400"
"21834","8554","SKT/38998","DC","DC_CCS","400"
"21835","8554","SKT/38999","DC","DC_CCS","400"
"21836","8555","SKT/2793","AC","AC_TYPE2","22"
"21837","8555","SKT/2794","AC","AC_TYPE2","22"
"21838","8556","SKT/2796","AC","AC_TYPE2","22"
"21839","8556","SKT/3257","AC","AC_TYPE2","22"
"21840","8557","SKT/26876","DC","DC_CCS","120"
"21841","8557","SKT/26877","DC","DC_CCS","120"
"21842","8558","SKT/27344","DC","DC_CCS","120"
"21843","8558","SKT/27345","DC","DC_CCS","120"
"21844","8559","SKT/27376","DC","DC_CCS","180"
"21845","8560","SKT/27422","DC","DC_CCS","120"
"21846","8560","SKT/27423","DC","DC_CCS","120"
"21847","8561","SKT/27984","DC","DC_CCS","60"
"21848","8561","SKT/27985","DC","DC_CCS","60"
"21849","8561","SKT/27986","AC","AC_TYPE2","22"
"21850","8562","SKT/22052","AC","AC_TYPE2","22"
"21851","8562","SKT/22054","AC","AC_TYPE2","22"
"21852","8563","SKT/22058","AC","AC_TYPE2","22"
"21853","8563","SKT/22059","AC","AC_TYPE2","22"
"21854","8564","SKT/22060","AC","AC_TYPE2","22"
"21855","8564","SKT/22061","AC","AC_TYPE2","22"
"21856","8564","SKT/22062","AC","AC_TYPE2","22"
"21857","8564","SKT/22063","AC","AC_TYPE2","22"
"21858","8565","SKT/22064","AC","AC_TYPE2","22"
"21859","8565","SKT/22065","AC","AC_TYPE2","22"
"21860","8566","SKT/22066","AC","AC_TYPE2","22"
"21861","8566","SKT/22067","AC","AC_TYPE2","22"
"21862","8567","SKT/22155","DC","DC_CCS","180"
"21863","8567","SKT/22156","DC","DC_CCS","180"
"21864","8568","SKT/9346","AC","AC_TYPE2","22"
"21865","8569","SKT/10134","DC","DC_CCS","60"
"21866","8569","SKT/10135","AC","AC_TYPE2","22"
"21867","8570","SKT/10136","AC","AC_TYPE2","22"
"21868","8570","SKT/10137","AC","AC_TYPE2","22"
"21869","8571","SKT/10138","AC","AC_TYPE2","22"
"21870","8571","SKT/10139","AC","AC_TYPE2","22"
"21871","8572","SKT/10141","AC","AC_TYPE2","22"
"21872","8573","SKT/10144","AC","AC_TYPE2","22"
"21873","8574","SKT/10146","AC","AC_TYPE2","22"
"21874","8575","SKT/10148","AC","AC_TYPE2","22"
"21875","8576","SKT/11329","AC","AC_TYPE2","22"
"21876","8577","SKT/22469","AC","AC_TYPE2","3"
"21877","8578","SKT/22471","AC","AC_TYPE2","5.5"
"21878","8579","SKT/21754","DC","DC_CCS","150"
"21879","8579","SKT/21755","DC","DC_CCS","150"
"21880","8580","SKT/21706","AC","AC_TYPE2","22"
"21881","8580","SKT/21708","AC","AC_TYPE2","22"
"21882","8581","SKT/21705","AC","AC_TYPE2","22"
"21883","8581","SKT/21707","AC","AC_TYPE2","22"
"21884","8582","SKT/21718","AC","AC_TYPE2","22"
"21885","8583","SKT/21724","AC","AC_TYPE2","22"
"21886","8584","SKT/21730","AC","AC_TYPE2","22"
"21887","8584","SKT/21731","AC","AC_TYPE2","22"
"21888","8585","SKT/21732","AC","AC_TYPE2","22"
